id|user|brewery|name|abv|rating|style|country|drink_country|drink_city|drink_datetime|notes|creation_datetime|last_updated|country_iso|brew_with|brew_year|search_string
973|1|Hopf|Helle Weiße|5.3|2.6|Hefeweizen|Germany|USA|Berkeley|2016-12-01 0:00:00||2016-12-24 0:05:21|2016-12-24 0:05:21|de||\N|Hopf Helle Weiße Hefeweizen Germany 
974|1|Saint Archer|IPA|7|2.5|IPA|USA|USA|Pleasanton|2016-12-01 0:00:00||2016-12-24 0:05:50|2016-12-24 0:05:50|us||\N|Saint Archer IPA IPA USA 
975|1|Anchor|Ōdeprot|8.2|2.7|Double IPA|USA|USA|Pleasanton|2016-12-01 0:00:00||2016-12-24 0:06:21|2016-12-24 0:06:21|us||\N|Anchor Ōdeprot Double IPA USA 
976|1|Fossil Fuels|Saison|6|3.7|Saison|USA|USA|Berkeley|2016-12-01 0:00:00|Ancient Yeast #108, 1st edition bottle|2016-12-24 18:24:17|2016-12-24 18:24:17|us|Schubros|\N|Fossil Fuels Saison Saison USA Schubros
977|1|Faction|Blitzen|10.2|2.8|Double IPA|USA|USA|Berkeley|2016-12-01 0:00:00||2017-01-22 5:29:11|2017-01-22 5:29:11|us||\N|Faction Blitzen Double IPA USA 
978|1|Alvarado St.|Haze of our Lives|6.4|2.7|IPA|USA|USA|Berkeley|2016-12-01 0:00:00||2017-01-22 5:29:33|2017-01-22 5:29:33|us||\N|Alvarado St. Haze of our Lives IPA USA 
979|1|Redwood Curtain|Miss Blanc's Teahouse|6.8|1.7|IPA|USA|USA|Berkeley|2016-12-01 0:00:00||2017-01-22 5:30:52|2017-01-22 5:30:52|us||\N|Redwood Curtain Miss Blanc's Teahouse IPA USA 
980|1|Berryessa|Big Brown Beaver|9|3.2|American Strong Ale|USA|USA|Berkeley|2016-12-01 0:00:00||2017-01-22 5:31:22|2017-01-22 5:31:22|us||\N|Berryessa Big Brown Beaver American Strong Ale USA 
981|1|Grimm|Super Going|4.8|2.1|Gose|USA|USA|Berkeley|2016-12-01 0:00:00||2017-01-22 5:31:41|2017-01-22 5:31:41|us||\N|Grimm Super Going Gose USA 
982|1|Maccabee|7.9|7.9|2.7|Imperial Pils|Israel|Israel|Jaffa|2016-12-01 0:00:00||2017-01-22 5:33:34|2017-01-22 5:33:34|il||\N|Maccabee 7.9 Imperial Pils Israel 
983|1|Goldstar|Unfiltered|4.9|1.4|Zwickel|Israel|Israel|Jaffa|2016-12-01 0:00:00||2017-01-22 5:34:00|2017-01-22 5:34:00|il||\N|Goldstar Unfiltered Zwickel Israel 
984|1|Goldstar||4.9|1.6|Vienna|Israel|Israel|Jaffa|2016-12-01 0:00:00||2017-01-22 5:34:21|2017-01-22 5:34:21|il||\N|Goldstar  Vienna Israel 
985|1|Beer Bazaar|Fat Cat|5.2|2.7|Golden Ale|Israel|Israel|Tel Aviv|2016-12-01 0:00:00||2017-01-22 5:35:12|2017-01-22 5:35:12|il||\N|Beer Bazaar Fat Cat Golden Ale Israel 
986|1|Beer Bazaar|Independence IPA|6.5|2.6|IPA|Israel|Israel|Tel Aviv|2016-12-01 0:00:00||2017-01-22 5:38:20|2017-01-22 5:38:20|il||\N|Beer Bazaar Independence IPA IPA Israel 
987|1|Beer Bazaar|Esser|10|3.3|Abbey Tripel|Israel|Israel|Tel Aviv|2016-12-01 0:00:00||2017-01-22 5:39:17|2017-01-22 5:39:17|il||\N|Beer Bazaar Esser Abbey Tripel Israel 
988|1|Alexander|Blazer|8|1.7|Belgian Strong Ale|Israel|Israel|Tel Aviv|2016-12-01 0:00:00||2017-01-22 5:40:40|2017-01-22 5:40:40|il||\N|Alexander Blazer Belgian Strong Ale Israel 
989|1|Herzl|Embargo|6|2.7|Porter|Israel|Israel|Tel Aviv|2016-12-01 0:00:00||2017-01-22 5:41:07|2017-01-22 5:41:07|il||\N|Herzl Embargo Porter Israel 
990|1|Dancing Camel|Olde Papa|7.5|3.6|English Strong Ale|Israel|Israel|Tel Aviv|2016-12-01 0:00:00||2017-01-22 5:41:26|2017-01-22 5:41:26|il||\N|Dancing Camel Olde Papa English Strong Ale Israel 
991|1|Negev|Porter Alon|5|2.5|Porter|Israel|Israel|Tel Aviv|2016-12-01 0:00:00||2017-01-22 5:41:43|2017-01-22 5:41:43|il||\N|Negev Porter Alon Porter Israel 
993|1|Emek|Ha'Ela|9.2|2|Abbey Tripel|Israel|Israel|Meshabim Kibbutz|2016-12-01 0:00:00||2017-01-22 5:44:38|2017-01-22 5:44:38|il||\N|Emek Ha'Ela Abbey Tripel Israel 
994|1|Dictator|Pale Ale|5.5|2.7|American Pale Ale|Israel|Israel|Meshabim Kibbutz|2016-12-01 0:00:00||2017-01-22 5:45:41|2017-01-22 5:45:41|il||\N|Dictator Pale Ale American Pale Ale Israel 
995|1|Beer Bazaar|Black Jack|4.7|3.5|Stout|Israel|Israel|Meshabim Kibbutz|2016-12-01 0:00:00|Smoked|2017-01-22 5:46:01|2017-01-22 5:46:28|il||\N|Beer Bazaar Black Jack Stout Israel 
996|1|Jems|8.8|8.8|3|Belgian Strong Ale|Israel|Israel|Be'er Sheva|2016-12-01 0:00:00||2017-01-22 5:46:51|2017-01-22 5:46:51|il||\N|Jems 8.8 Belgian Strong Ale Israel 
997|1|Maccabee||5|2.8|Pale Lager|Israel|Israel|Be'er Sheva|2016-12-01 0:00:00||2017-01-22 5:47:12|2017-01-22 5:47:12|il||\N|Maccabee  Pale Lager Israel 
998|1|Arava|Amber|4.7|1.5|Amber Ale|Israel|Israel|The Desert|2016-01-01 0:00:00|At the "Bedouin Tents"|2017-03-19 4:18:55|2017-03-19 4:18:55|il||\N|Arava Amber Amber Ale Israel 
999|1|Beer Bazaar|Dodashkha|5|1.7|Vienna|Israel|Israel|Jerusalem|2017-01-01 0:00:00||2017-03-19 4:19:53|2017-03-19 4:19:53|il||\N|Beer Bazaar Dodashkha Vienna Israel 
1000|1|Shapiro|Lager|5.3|1.5|Dortmunder|Israel|Israel|Jerusalem|2017-01-01 0:00:00||2017-03-19 4:20:09|2017-03-19 4:20:09|il||\N|Shapiro Lager Dortmunder Israel 
1001|1|Shapiro|Wheat|5.2|2.5|Hefeweizen|Israel|Israel|Jerusalem|2017-01-01 0:00:00||2017-03-19 4:20:40|2017-03-19 4:20:40|il||\N|Shapiro Wheat Hefeweizen Israel 
1002|1|Negev|Oasis|4.7|3.4|Golden Ale|Israel|Israel|Jerusalem|2017-01-01 0:00:00|I have this down in my notes as "Blonde (5.0%)"... best guess.|2017-03-19 4:28:02|2017-03-19 4:28:02|il||\N|Negev Oasis Golden Ale Israel 
1004|1|Alexander|Green (גרין)|6|2|IPA|Israel|Israel|Jerusalem|2017-01-01 0:00:00|Notes say 7.9 – I think this beer bar was a little confused by their ABVs, none I wrote down seem to match the "official" data.|2017-03-19 4:30:32|2017-03-19 4:30:32|il||\N|Alexander Green (גרין) IPA Israel 
1005|1|Beer Bazaar|Bhindi IPA|5.5|2|IPA|Israel|Israel|Jerusalem|2017-01-01 0:00:00||2017-03-19 4:30:48|2017-03-19 4:30:48|il||\N|Beer Bazaar Bhindi IPA IPA Israel 
1006|1|Herzl|Shesh Ahuz Kapara (Imperial Mandatory Mild)|6|2.5|Mild Ale|Israel|Israel|Jerusalem|2017-01-01 0:00:00||2017-03-19 4:32:16|2017-03-19 4:32:16|il||\N|Herzl Shesh Ahuz Kapara (Imperial Mandatory Mild) Mild Ale Israel 
1007|1|Meadan|Date Ale|5.5|1.5|Amber Ale|Israel|Israel|Jerusalem|2017-01-01 0:00:00||2017-03-19 4:33:20|2017-03-19 4:33:20|il||\N|Meadan Date Ale Amber Ale Israel 
1008|1|Emek|Haela|5.1|2.8|Hefeweizen|Israel|Israel|Jerusalem|2017-01-01 0:00:00||2017-03-19 4:34:15|2017-03-19 4:34:15|il||\N|Emek Haela Hefeweizen Israel 
1009|1|Mivshelet HaShakhen|Dark Matter|5.5|1.3|Black IPA|Israel|Israel|Jerusalem|2017-01-01 0:00:00||2017-03-19 4:37:16|2017-03-19 4:37:16|il||\N|Mivshelet HaShakhen Dark Matter Black IPA Israel 
1010|1|Alexander|Imperial Stout|10.4|1.9|Imperial Stout|Israel|Israel|Jerusalem|2017-01-01 0:00:00||2017-03-19 4:37:51|2017-03-19 4:37:51|il||\N|Alexander Imperial Stout Imperial Stout Israel 
1011|1|Beer Bazaar|Izen|4.7|2.1|Amber Ale|Israel|Israel|Jerusalem|2017-01-01 0:00:00||2017-03-19 4:39:11|2017-03-19 4:39:11|il||\N|Beer Bazaar Izen Amber Ale Israel 
1012|1|Jems|Pils|5|1.5|Pilsener|Israel|Israel|Jerusalem|2017-01-01 0:00:00||2017-03-19 4:39:31|2017-03-19 4:39:31|il||\N|Jems Pils Pilsener Israel 
1013|1|Grain Belt|Lock and Dam|5|1|Premium Lager|USA|USA|Eden Prairie|2017-01-01 0:00:00||2017-03-19 5:05:11|2017-03-19 5:05:11|us||\N|Grain Belt Lock and Dam Premium Lager USA 
1014|1|Central Waters|Mudpuppy Porter|5.5|1.5|Porter|USA|USA|Minneapolis|2017-01-01 0:00:00||2017-03-19 5:06:16|2017-03-19 5:06:16|us||\N|Central Waters Mudpuppy Porter Porter USA 
1023|1|Triple Voodoo|Anxiety|5.1|0.7|Pilsener|USA|USA|San Francisco|2017-01-01 0:00:00||2017-03-19 5:15:00|2017-03-19 5:15:00|us||\N|Triple Voodoo Anxiety Pilsener USA 
1015|1|Traveler|Illusive Traveler|4.4|1.9|Fruit Beer|USA|USA|Minneapolis|2017-01-01 0:00:00||2017-03-19 5:06:59|2017-03-19 5:07:28|us||\N|Traveler Illusive Traveler Fruit Beer USA 
1017|1|Brooklyn|The Defender|6.7|1.8|IPA|USA|USA|Eden Prairie|2017-01-01 0:00:00||2017-03-19 5:08:44|2017-03-19 5:08:44|us||\N|Brooklyn The Defender IPA USA 
1018|1|Badger Hill|Traitor IPA – Blood Orange|7|1.8|IPA|USA|USA|Eden Prairie|2017-01-01 0:00:00||2017-03-19 5:09:26|2017-03-19 5:09:26|us||\N|Badger Hill Traitor IPA – Blood Orange IPA USA 
1020|1|Almanac|Barbary Coast|10|3.2|Imperial Stout|USA|USA|San Francisco|2017-01-01 0:00:00||2017-03-19 5:13:19|2017-03-19 5:13:19|us||\N|Almanac Barbary Coast Imperial Stout USA 
1024|1|Triple Voodoo|Endure Fort|8|1.4|Scottish Ale|USA|USA|San Francisco|2017-01-01 0:00:00|Soooo smokey|2017-03-19 5:15:47|2017-03-19 5:15:47|us||\N|Triple Voodoo Endure Fort Scottish Ale USA 
1025|1|Triple Voodoo|Mocha Shake|6.5|2.3|Porter|USA|USA|San Francisco|2017-01-01 0:00:00||2017-03-19 5:16:05|2017-03-19 5:16:05|us||\N|Triple Voodoo Mocha Shake Porter USA 
1026|1|Triple Voodoo|Hydrogen Jukebox|9.5|0.9|Double IPA|USA|USA|San Francisco|2017-01-01 0:00:00||2017-03-19 5:16:23|2017-03-19 5:16:23|us||\N|Triple Voodoo Hydrogen Jukebox Double IPA USA 
1027|1|Triple Voodoo|Far East|7|1|Saison|USA|USA|San Francisco|2017-01-01 0:00:00||2017-03-19 5:19:02|2017-03-19 5:19:02|us||\N|Triple Voodoo Far East Saison USA 
1029|1|Triple Voodoo|Oat House|5.9|1.6|Stout|USA|USA|San Francisco|2017-01-01 0:00:00||2017-03-19 5:20:32|2017-03-19 5:20:32|us||\N|Triple Voodoo Oat House Stout USA 
1030|1|Sierra Nevada|Golden IPA|5.9|1.9|IPA|USA|USA|Berkeley|2017-01-01 0:00:00||2017-03-19 5:21:12|2017-03-19 5:21:12|us||\N|Sierra Nevada Golden IPA IPA USA 
1031|1|Moretti|L'Autentica|4.6|2|Pale Lager|Italy|USA|Berkeley|2017-01-01 0:00:00||2017-03-19 5:22:15|2017-03-19 5:22:15|it||\N|Moretti L'Autentica Pale Lager Italy 
1032|1|New Belgium|Whizbang|5.7|2.4|Golden Ale|USA|USA|Berkeley|2017-01-01 0:00:00||2017-03-19 5:22:32|2017-03-19 5:22:32|us||\N|New Belgium Whizbang Golden Ale USA 
968|1|Sierra Nevada|Oktoberfest|6|2.5|Oktoberfest|USA|USA|Pleasanton|2016-12-01 0:00:00||2016-12-24 0:02:30|2017-03-19 5:22:56|us|Mahrs Bräu|2016|Sierra Nevada Oktoberfest Oktoberfest USA Mahrs Bräu
1033|1|Fort Point|Park|4.7|2.7|Wheat Ale|USA|USA|San Francisco|2017-01-01 0:00:00||2017-03-19 5:23:15|2017-03-19 5:23:15|us||\N|Fort Point Park Wheat Ale USA 
1034|1|Alpine|Windows Up|7|2.4|IPA|USA|USA|Berkeley|2017-01-01 0:00:00||2017-03-19 5:23:27|2017-03-19 5:23:27|us||\N|Alpine Windows Up IPA USA 
1035|1|Stillwater|Gose Gone Wild|4.3|3.1|Gose|USA|USA|Berkeley|2017-01-01 0:00:00||2017-03-19 5:23:47|2017-03-19 5:23:47|us||\N|Stillwater Gose Gone Wild Gose USA 
1036|1|Sierra Nevada|Sidecar|5.3|2|American Pale Ale|USA|USA|Berkeley|2017-01-01 0:00:00||2017-03-19 5:24:24|2017-03-19 5:24:24|us||\N|Sierra Nevada Sidecar American Pale Ale USA 
1038|1|New Jersey Beer|Garden State Stout|6.6|2.5|Stout|USA|USA|Hoboken|2017-01-01 0:00:00||2017-03-19 5:25:56|2017-03-19 5:25:56|us||\N|New Jersey Beer Garden State Stout Stout USA 
1039|1|Flying Fish|Exit 16 WE|8.2|2.2|Double IPA|USA|USA|Hoboken|2017-01-01 0:00:00||2017-03-19 5:27:05|2017-03-19 5:27:05|us||\N|Flying Fish Exit 16 WE Double IPA USA 
1040|1|Braufactum|Progusta|6.8|1.9|IPA|Germany|USA|Hoboken|2017-01-01 0:00:00||2017-03-19 5:27:25|2017-03-19 5:27:25|de||\N|Braufactum Progusta IPA Germany 
1041|1|Dogfish Head|World Wide Stout|18|2.9|Imperial Stout|USA|USA|Hoboken|2017-01-01 0:00:00||2017-03-19 5:29:51|2017-03-19 5:29:51|us||2016|Dogfish Head World Wide Stout Imperial Stout USA 
1044|1|La Cibeles|Massive Madrileño|12|2.9|Barley Wine|Spain|USA|Oakland|2017-01-01 0:00:00||2017-03-19 5:32:56|2017-03-19 5:32:56|es||\N|La Cibeles Massive Madrileño Barley Wine Spain 
1045|1|Fieldwork|Night Moves|8.8|2.6|Imperial Stout|USA|USA|Berkeley|2017-01-01 0:00:00||2017-03-19 5:34:44|2017-03-19 5:34:44|us||\N|Fieldwork Night Moves Imperial Stout USA 
1046|1|Allagash|Hoppy Table Beer|4.9|2.6|Belgian Ale|USA|USA|Berkeley|2017-01-01 0:00:00||2017-03-19 5:35:00|2017-03-19 5:35:00|us||\N|Allagash Hoppy Table Beer Belgian Ale USA 
25874|1|Lagunitas|The Waldo's Special Ale|9.2|2.3|Double IPA|USA|USA|Pleasanton|2015-04-01 0:00:00||2015-06-08 2:03:42|2018-06-08 4:55:05|us||2015|Lagunitas The Waldo's Special Ale Double IPA USA 
1049|1|21st Amendment|Blah Blah Blah IPA|7.75|2.5|IPA|USA|USA|Oakland|2017-02-01 0:00:00||2017-03-20 1:52:45|2017-03-20 1:52:45|us||\N|21st Amendment Blah Blah Blah IPA IPA USA 
1051|1|Grimm|Present Perfect|4|3.4|Berliner Weisse|USA|USA|San Francisco|2017-02-01 0:00:00||2017-03-20 1:53:51|2017-03-20 1:53:51|us||\N|Grimm Present Perfect Berliner Weisse USA 
1052|1|Indian Wells|Orange Blossom Amber|5.5|0.3|Fruit Beer|USA|USA|San Francisco|2017-02-01 0:00:00||2017-03-20 1:54:20|2017-03-20 1:54:20|us||\N|Indian Wells Orange Blossom Amber Fruit Beer USA 
1053|1|Ballast Point|Piper Down|5.8|1.3|Scottish Ale|USA|USA|San Francisco|2017-02-01 0:00:00||2017-03-20 1:54:46|2017-03-20 1:54:46|us||\N|Ballast Point Piper Down Scottish Ale USA 
1054|1|Goose Island|Bourbon County Stout|14.2|3.8|Imperial Stout|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 1:55:51|2017-03-20 1:55:51|us||2016|Goose Island Bourbon County Stout Imperial Stout USA 
1055|1|Anchor|Liberty IPA|6.2|2.1|IPA|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 1:56:47|2017-03-20 1:56:47|us||\N|Anchor Liberty IPA IPA USA 
1057|1|21st Amendment|Fireside Chat|7.9|1.9|Spice|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 1:58:10|2017-03-20 1:58:10|us||\N|21st Amendment Fireside Chat Spice USA 
1058|1|Rare Barrel|Tangerang|5.2|3.3|Sour|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 1:59:15|2017-03-20 1:59:15|us|Cellarmaker|\N|Rare Barrel Tangerang Sour USA Cellarmaker
1060|1|Rare Barrel|Wagon Trix Firkin A|5.3|3.1|Sour|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:00:50|2017-03-20 2:00:50|us|Cellarmaker|\N|Rare Barrel Wagon Trix Firkin A Sour USA Cellarmaker
1061|1|Rare Barrel|Wagon Trix|5.3|3|Sour|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:01:19|2017-03-20 2:01:19|us|Cellarmaker|\N|Rare Barrel Wagon Trix Sour USA Cellarmaker
1063|1|Rare Barrel|Wagon Trix|5.3|1.8|Sour|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:02:43|2017-03-20 2:02:43|us|Cellarmaker|\N|Rare Barrel Wagon Trix Sour USA Cellarmaker
1068|1|Trillium|Wild Trillium|7.7|2.9|Sour|USA|USA|Berkeley|2017-02-01 0:00:00|so very tart|2017-03-20 2:29:44|2017-03-20 2:29:44|us||\N|Trillium Wild Trillium Sour USA 
1070|1|Trillium|Vicinity|8|3.4|Double IPA|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:32:14|2017-03-20 2:32:14|us||\N|Trillium Vicinity Double IPA USA 
1071|1|Fieldwork|Tundra|11|3.2|Double IPA|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:32:34|2017-03-20 2:32:34|us||\N|Fieldwork Tundra Double IPA USA 
1132|1|Drake's|Hop Vice|6.2|2.7|IPA|USA|USA|Berkeley|2017-03-01 0:00:00||2017-04-01 10:08:21|2017-04-01 10:08:21|us||\N|Drake's Hop Vice IPA USA 
1050|1|Grimm|Cherry Raspberry Pop!|4|3.2|Sour|USA|USA|San Francisco|2017-02-01 0:00:00||2017-03-20 1:53:14|2017-03-20 2:33:02|us||\N|Grimm Cherry Raspberry Pop! Sour USA 
1072|1|Fieldwork|Coconut Milk|8|3.1|Double IPA|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:33:28|2017-03-20 2:33:28|us||\N|Fieldwork Coconut Milk Double IPA USA 
1074|1|Fieldwork|Hammock Beer|4.5|1.8|Premium Lager|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:34:27|2017-03-20 2:34:27|us||\N|Fieldwork Hammock Beer Premium Lager USA 
1075|1|Fieldwork|Pulp|6.9|3|IPA|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:35:07|2017-03-20 2:35:07|us||\N|Fieldwork Pulp IPA USA 
1077|1|Fieldwork|Party Cove|5.6|2.2|Sour|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:36:11|2017-03-20 2:36:11|us||\N|Fieldwork Party Cove Sour USA 
1078|1|Fieldwork|Galaxy Juice|6.6|2.6|IPA|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:39:34|2017-03-20 2:39:34|us||\N|Fieldwork Galaxy Juice IPA USA 
1079|1|Fieldwork|Shanty Town|5|3.3|Brown Ale|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:39:49|2017-03-20 2:39:49|us||\N|Fieldwork Shanty Town Brown Ale USA 
1080|1|Fieldwork|Cocoanut|8|2|Imperial Stout|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:40:21|2017-03-20 2:40:21|us||\N|Fieldwork Cocoanut Imperial Stout USA 
1081|1|Fieldwork|Imperial Hot Chocolate|11|1.6|Imperial Stout|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:40:54|2017-03-20 2:40:54|us||\N|Fieldwork Imperial Hot Chocolate Imperial Stout USA 
1082|1|Fieldwork|King Citra|8.7|2.4|Double IPA|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:41:13|2017-03-20 2:41:13|us||\N|Fieldwork King Citra Double IPA USA 
1083|1|Gilman|Belgian Farmhouse|6.5|2.6|Saison|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:44:10|2017-03-20 2:44:10|us||\N|Gilman Belgian Farmhouse Saison USA 
1085|1|Gilman|Farmhouse Noir|7.7|2.9|Saison|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:44:51|2017-03-20 2:44:51|us||\N|Gilman Farmhouse Noir Saison USA 
1086|1|Gilman|Merican Stout|6.9|2.5|Stout|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:45:23|2017-03-20 2:45:23|us||\N|Gilman 'Merican Stout Stout USA 
1087|1|Gilman|Speak of the Devil|5.8|3.1|Porter|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:46:09|2017-03-20 2:46:09|us||\N|Gilman Speak of the Devil Porter USA 
1088|1|Gilman|Secret Brunch|6.4|1.9|Brown Ale|USA|USA|Berkeley|2017-02-01 0:00:00||2017-03-20 2:46:59|2017-03-20 2:46:59|us||\N|Gilman Secret Brunch Brown Ale USA 
1089|1|Black Kite|Is It Still Summer?|3.5|3.2|Sour|Hong Kong|Hong Kong|Hong Kong|2017-02-01 0:00:00||2017-03-20 2:50:58|2017-03-20 2:50:58|hk||\N|Black Kite Is It Still Summer? Sour Hong Kong 
1090|1|Yardley Brothers|Lamma Island|6.1|3|IPA|Hong Kong|Hong Kong|Hong Kong|2017-02-01 0:00:00||2017-03-20 2:59:05|2017-03-20 2:59:05|hk||\N|Yardley Brothers Lamma Island IPA Hong Kong 
1091|1|Nine Dragons|Pale Ale|5.6|2.1|American Pale Ale|Hong Kong|Hong Kong|Hong Kong|2017-02-01 0:00:00||2017-03-20 2:59:25|2017-03-20 2:59:25|hk||\N|Nine Dragons Pale Ale American Pale Ale Hong Kong 
1092|1|Young Master|Cha Chaan Teng Gose|4.5|2.5|Gose|Hong Kong|Hong Kong|Hong Kong|2017-02-01 0:00:00|"6 month house-aged salted lime"|2017-03-20 3:01:23|2017-03-20 3:01:23|hk||\N|Young Master Cha Chaan Teng Gose Gose Hong Kong 
1094|1|Evil Twin|Even More Jesus|12|3.5|Imperial Stout|Denmark|Hong Kong|Hong Kong|2017-02-01 0:00:00||2017-03-20 3:06:17|2017-03-20 3:06:17|dk||\N|Evil Twin Even More Jesus Imperial Stout Denmark 
1096|1|BrewDog|Dog C|15.1|4.1|Imperial Stout|Scotland|Hong Kong|Hong Kong|2017-02-01 0:00:00||2017-03-20 3:18:36|2017-03-20 3:18:36|gb||2014|BrewDog Dog C Imperial Stout Scotland 
1097|1|BrewDog|Pumpkin King|5.1|3.1|Spice|Scotland|Hong Kong|Hong Kong|2017-02-01 0:00:00||2017-03-20 3:19:34|2017-03-20 3:19:34|gb||\N|BrewDog Pumpkin King Spice Scotland 
1098|1|Dugges|Tropic Thunder|4.5|1.9|Sour|Sweden|Hong Kong|Hong Kong|2017-02-01 0:00:00||2017-03-20 3:21:59|2017-03-20 3:21:59|se|Stillwater|\N|Dugges Tropic Thunder Sour Sweden Stillwater
1101|1|North Taiwan Brewery|经典 8%|8|2.2|Belgian Ale|Taiwan|Hong Kong|Hong Kong|2017-02-01 0:00:00||2017-03-20 3:25:36|2017-03-20 3:25:36|tw||\N|North Taiwan Brewery 经典 8% Belgian Ale Taiwan 
1102|1|New Holland|Dragon's Milk|11|3.4|Imperial Stout|USA|USA|Pleasanton|2017-02-01 0:00:00||2017-03-20 3:31:50|2017-03-20 3:31:50|us||\N|New Holland Dragon's Milk Imperial Stout USA 
1104|1|Fieldwork|Viking's Lament|13.5|4|Imperial Porter|USA|USA|Oakland|2017-03-01 0:00:00||2017-04-01 9:38:05|2017-04-01 9:38:05|us||\N|Fieldwork Viking's Lament Imperial Porter USA 
1105|1|Fieldwork|Barrel-Aged Eliza|10.5|3.7|Imperial Stout|USA|USA|Oakland|2017-03-01 0:00:00||2017-04-01 9:38:48|2017-04-01 9:38:48|us||\N|Fieldwork Barrel-Aged Eliza Imperial Stout USA 
1106|1|Drake's|Red Eye|6.5|2.2|Amber Ale|USA|USA|Oakland|2017-03-01 0:00:00||2017-04-01 9:39:05|2017-04-01 9:40:56|us||\N|Drakes Red Eye Amber Ale USA 
1133|1|Pelican|Umbrella|7.4|2.1|IPA|USA|USA|Berkeley|2017-03-01 0:00:00||2017-04-01 10:08:37|2017-04-01 10:08:37|us||\N|Pelican Umbrella IPA USA 
1108|1|Drake's|We're Only in it for the Honey|6|1.3|Brown Ale|USA|USA|Oakland|2017-03-01 0:00:00||2017-04-01 9:40:22|2017-04-01 9:41:19|us||\N|Drakes We're Only in it for the Honey Brown Ale USA 
1135|1|New Belgium|Voodoo Ranger|7|1.9|IPA|USA|USA|Berkeley|2017-03-01 0:00:00||2017-04-01 10:09:34|2017-04-01 10:09:34|us||\N|New Belgium Voodoo Ranger IPA USA 
1107|1|Drake's|Electric Owl|8|2.2|Brown Ale|USA|USA|Oakland|2017-03-01 0:00:00||2017-04-01 9:39:23|2017-04-01 9:41:31|us||\N|Drakes Electric Owl Brown Ale USA 
1110|1|Drake's|Extra Double Secret|5.8|2|American Pale Ale|USA|USA|Oakland|2017-03-01 0:00:00||2017-04-01 9:42:51|2017-04-01 9:42:51|us||\N|Drake's Extra Double Secret American Pale Ale USA 
1111|1|Drake's|From Antwerp, With Love|5.5|1.8|Belgian Ale|USA|USA|Oakland|2017-03-01 0:00:00||2017-04-01 9:48:17|2017-04-01 9:48:17|us||\N|Drake's From Antwerp, With Love Belgian Ale USA 
1112|1|Unibroue|À tout le Monde|4.5|3.6|Saison|Canada|USA|Berkeley|2017-03-01 0:00:00|Yes, with Megadeath.|2017-04-01 9:48:51|2017-04-01 9:48:51|ca|Megadeath|\N|Unibroue À tout le Monde Saison Canada Megadeath
1114|1|Ninkasi|Pacific Rain|5.4|2.8|American Pale Ale|USA|USA|Berkeley|2017-03-01 0:00:00||2017-04-01 9:49:48|2017-04-01 9:49:48|us||\N|Ninkasi Pacific Rain American Pale Ale USA 
1118|1|Santa Clara|Peralta Porter|6.2|3.4|Porter|USA|USA|Berkeley|2017-03-01 0:00:00||2017-04-01 9:51:59|2017-04-01 9:51:59|us||\N|Santa Clara Peralta Porter Porter USA 
1122|1|Industrial Arts|Power Tools|7.1|2.8|IPA|USA|USA|New York City|2017-03-01 0:00:00||2017-04-01 9:53:43|2017-04-01 9:53:43|us||\N|Industrial Arts Power Tools IPA USA 
1128|1|Iconyc|Resonance|6|2.7|IPA|USA|USA|New York City|2017-03-01 0:00:00||2017-04-01 10:05:03|2017-04-01 10:05:03|us||\N|Iconyc Resonance IPA USA 
1130|1|Rare Barrel|More Mango|6.6|2.5|Sour|USA|USA|Berkeley|2017-03-01 0:00:00||2017-04-01 10:06:05|2017-04-01 10:06:05|us||\N|Rare Barrel More Mango Sour USA 
1136|1|New Belgium|Citradelic - Exotic Lime|5.2|1.4|Fruit Beer|USA|USA|Berkeley|2017-03-01 0:00:00||2017-04-01 10:09:57|2017-04-01 10:09:57|us||\N|New Belgium Citradelic - Exotic Lime Fruit Beer USA 
